gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,17,1,1,55.5,934.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,72,1,1,108.1,7774.05,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,4,1,0,19.55,68.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,72,1,0,80.2,5714.2,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,41,1,1,106.5,4282.4,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,1,13,1,1,56.0,764.55,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,2,1,0,65.7,134.35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,1,1,1,1,20.15,20.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,0,67,1,1,20.05,1263.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1,1,0,19.2,19.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,15,1,1,74.9,1107.25,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,67,1,1,90.6,6056.15,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,0,0,17,1,1,83.55,1329.15,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,70,1,1,111.15,7737.55,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
1,0,1,1,36,0,0,60.7,2234.55,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,18,1,1,90.0,1527.35,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,25,1,0,19.05,461.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,16,1,1,75.4,1189.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,71,1,1,73.35,5154.5,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,11,1,1,104.05,1133.65,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,2,1,1,55.1,113.35,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,49,1,0,67.4,3306.85,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,48,1,0,78.9,3771.5,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,69,1,1,105.2,7386.05,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0,53,1,0,85.45,4517.25,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,1,1,1,42.9,42.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,24,1,1,70.3,1706.45,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,0,47,1,1,110.85,5275.8,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,3,1,0,20.25,71.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,67,1,0,19.95,1311.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,29,1,0,69.05,1958.45,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,0,0,41,1,1,98.8,3959.15,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,3,1,0,24.6,86.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,42,1,1,19.05,761.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,26,1,1,86.65,2208.75,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,53,1,0,97.75,5043.2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,1,0,70,1,1,98.7,6858.9,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,1,0,0,2,1,1,95.1,180.25,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,1,1,28,1,1,20.3,487.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,7,1,1,84.55,646.85,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,72,1,0,112.1,7965.95,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,0,61,1,1,85.55,5251.75,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,2,1,0,53.45,119.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,66,1,1,100.05,6871.9,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,1,1,0,25,1,0,88.4,2191.15,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,4,1,0,70.4,281.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,13,1,0,66.4,831.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,48,1,1,107.4,5121.3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,2,1,0,95.65,167.3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,9,1,1,76.85,663.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,15,1,0,48.85,736.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,64,1,1,96.9,6314.35,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0,72,1,1,115.55,8312.4,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,19,1,1,90.6,1660.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,3,0,0,25.3,77.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,40,1,1,71.35,2847.2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,62,1,0,84.5,5193.2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,1,1,0,20.05,20.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,72,1,1,73.0,5265.2,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0,40,1,1,61.9,2647.1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,47,1,1,21.3,1041.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,60,1,1,70.15,4224.7,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0,1,0,17,1,0,64.8,1175.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
0,1,1,0,5,1,1,69.35,341.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,43,1,0,94.35,3921.3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,70,1,0,101.0,7085.5,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,1,1,0,29,1,1,84.3,2357.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,30,1,0,110.45,3327.05,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,67,0,1,50.95,3521.7,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,0,0,4,0,0,30.5,118.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,42,1,1,20.75,844.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,69,1,1,75.75,5388.15,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,20,1,1,95.5,1916.2,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,1,1,0,74.35,74.35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,15,1,1,101.25,1457.25,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,17,1,0,91.85,1574.45,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,9,1,1,85.35,754.65,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,64,1,0,19.45,1225.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,54,1,1,104.1,5645.8,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,72,1,0,25.45,1866.45,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,72,1,1,97.7,6869.7,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
1,0,1,1,69,1,1,20.55,1403.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,5,1,0,53.85,259.8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,2,1,1,96.0,174.8,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,64,1,1,85.0,5484.4,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,6,1,0,19.65,116.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,19,1,0,59.55,1144.6,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,71,1,0,86.85,6263.8,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,34,1,1,49.8,1734.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,4,1,1,20.05,85.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,72,1,1,92.0,6782.15,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,61,1,1,81.05,4747.65,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
